Loc ID,Route,BMP,Start,EMP,End,K Factor %,D Factor %,T Factor %,AADT_1-AADT 2021,AADT_2-AADT 2040
101042,SR 89,307.61,Ponderosa Park Rd,308.97,Hidden Valley Dr,6,58,7.003334921391138,2099.0,2656.0
101043,SR 89,308.97,Hidden Valley Dr,309.75,Club House Dr,9,51,3.8635336647085405,4426.0,6144.0
101044,SR 89,309.75,Club House Dr,310.31,Copper Basin Rd,7,51,9.568480300187618,6929.0,9618.0
101045,SR 89,312.38,Aven Dr,312.49,Gurley St,8,51,5.978581083422867,28853.0,40050.0
101047,SR 89,312.49,Gurley St,312.77,SR 69 -Prescott,8,62,8.341944574917802,10645.0,14776.0
101048,SR 89,312.77,SR 69 - Prescott,313.92,Yavpe Connector,9,67,6.395906619763352,15635.0,21702.0
101325,SR 89,313.92,Yavpe Connector,314.57,Roser St,8,57,5.8131020109277305,17753.0,24642.0
101326,SR 89,314.57,Roser St,314.97,Prescott Lake Pkwy / Gateway Blvd,8,56,5.382585751978892,18950.0,26304.0
102329,SR 89,314.97,Prescott Lake Pkwy / Gateway Blvd,316.21,Watson Lake Park Rd,8,50,8.534574726020756,20622.0,28625.0
101049,SR 89,316.28,Watson Lake Park Rd,317.57,Old Hwy 89 Access,9,58,8.139108573822867,19093.0,26502.0
102330,SR 89,317.57,Old Hwy 89 Access,319.18,SR 89A,7,61,7.11648204095334,20853.0,28945.0
101050,SR 89,319.18,SR 89A,319.77,Perkins Dr.,8,56,11.836444889946957,23943.0,39527.0
101051,SR 89,319.77,Perkins Dr.,320.04,Willow Creek Rd / MacCurdy Dr Airport,8,75,6.3977566867989655,23180.0,38268.0
101052,SR 89,320.04,Willow Creek Rd / MacCurdy Dr Airport,325.18,Outer Loop Rd/Road 4 South,13,76,7.253308400460299,27808.0,42436.0
101053,SR 89,325.18,Outer Loop Rd/Road 4 South,326.19,Road 2 South,9,62,10.51007215247946,23977.0,39584.0
101054,SR 89,326.19,Road 2 South,327.19,Center St.,8,64,13.435062444056092,23461.0,38732.0
101055,SR 89,327.19,Center St.,327.69,Road 1 North,7,57,6.2977228191094,29598.0,48863.0
101057,SR 89,327.69,Road 1 North,328.2,Road 2 North,8,57,6.40616268859264,25054.0,41362.0
101059,SR 89,328.2,Road 2 North,329.2,Road 3 North,9,59,9.616649440947102,21286.0,35141.0
101061,SR 89,329.2,Road 3 North,330.2,Road 4 North,8,61,13.14625380149295,14468.0,23885.0
101062,SR 89,330.2,Road 4 North,337.7,Big Chino Rd.,13,60,14.222954420647996,14568.0,22231.0
101063,SR 89,337.7,Big Chino Rd.,338.8,San Francisco St,8,53,17.13531148050334,6437.0,9823.0
101064,SR 89,338.8,San Francisco St,346.52,Drake Rd,8,65,17.577068685776094,3698.0,4680.0
101065,SR 89,346.52,Drake Rd,363.89,I-40 (Exit 146) - East end of Ash Fork,11,53,7.647371216144451,3766.0,4766.0
101069,SR 90,289.54,I-10 (Exit 302),298.5,Karthner Maverns main entrance,7,51,9.219718587031387,10163.0,14742.0
101070,SR 90,298.5,Kartchner Caverns main entrance,308.39,SR 82 - Huachuca City,9,51,10.563588079079375,10167.0,14748.0
101071,SR 90,308.39,SR 82 - Huachuca City,311.96,Yuma St,7,56,12.115089870419395,14354.0,20821.0
101072,SR 90,311.96,Yuma St,313.6,Fort Huachuca (North Gate),7,56,11.26817176927715,14927.0,21652.0
101074,SR 90,313.6,Fort Huachuca (North gate),317.2,Ft Huachuca (East Gate),8,52,10.973608642144127,14626.0,21216.0
101076,SR 90,317.2,7th St,318.6,7th St,9,64,8.783140720598233,14710.0,18265.0
101078,SR 90,318.6,7th St,319.6,Coronado Dr / San Xavier Rd,9,62,7.899126025752218,14989.0,18611.0
101080,SR 90,319.6,Coronado Dr / San Xavier Rd,321.25,Charleston Rd / Martin Luther King Pkwy,9,61,11.195292386906951,13595.0,16880.0
101082,SR 90,321.25,Charleston Rd / Martin Luther King Pkwy,321.52,SR 92 / Frye Blvd,8,52,7.852058020660493,18683.0,23198.0
101084,SR 90,321.52,SR 92 / Fry Blvd - Sierra Vista,322.48,Giulio Cesare Ave / Avenida Del Sol,8,53,9.502058672156458,15544.0,19301.0
101086,SR 90,322.48,Giulio Cesare Ave / Avenida Del Sol,325.51,Moson Rd,8,65,8.656786638438014,8502.0,10557.0
101087,SR 90,325.51,Moson Rd,336.4,SR 80,8,55,7.405475880052151,3835.0,5563.0
101091,SR 92,321.21,SR 90 / Fry Blvd - Sierra Vista,321.8,East Foothills Dr,8,55,6.031172351479557,26562.0,45574.0
101093,SR 92,321.8,East Foothills Dr,322.2,Snyder Rd,9,56,3.9261238239052156,25827.0,44313.0
101095,SR 92,322.2,Snyder Blvd,322.71,Avenida Cochise,8,59,7.109819491629487,24431.0,41918.0
101097,SR 92,322.71,Avenida Cochise,324.23,Buffalo Soldier Trail,8,54,6.836606016933885,22204.0,38097.0
101099,SR 92,324.23,Buffalo Soldier Trail,325.22,Glenn Avenue/Kachina Trail,8,60,8.488133222605883,22879.0,39255.0
101101,SR 92,325.22,Glenn Avenue/Kachina Trail,327.23,Ramsey Canyon / Ramsey Rd,8,66,5.944055944055944,21164.0,36312.0
101103,SR 92,327.23,Ramsey Canyon / Ramsey Rd,329.44,Hereford Rd - Nicksville,9,58,4.6336021966706715,11654.0,19995.0
101105,SR 92,329.44,Hereford Rd - Nicksville,339.9,Palominas Rd,10,56,2.201690583841164,5087.0,8284.0
101106,SR 92,339.9,Palominas Rd,346.95,Rio Vista Rd,8,86,8.11529933481153,4510.0,7345.0
101107,SR 92,346.95,Rio Vista Rd,350.18,Willson Rd,8,52,12.300388433318947,4634.0,7546.0
101108,SR 92,350.18,Willson Rd,352.49,Naco Highway,8,54,8.992939427722037,5382.0,8765.0
101109,SR 92,352.49,Naco Highway,354.56,School Terrace Rd,8,55,6.41025641025641,9048.0,15524.0
101110,SR 92,354.56,School Terrace Rd,355.11,SR 80 / Bisbee Rd - Bisbee,8,55,9.117161716171616,7272.0,12477.0
101111,SR 95,104.51,US 95 South / SB 10 - Quartzsite,110.62,Tyson Dr,7,68,21.889870836165873,2942.0,3722.0
101113,SR 95,110.62,Tyson Dr,131.69,SR 72,13,50,17.89693593314763,2872.0,3633.0
101114,SR 95,131.69,SR 72,139.78,Burns Rd,6,58,26.46525679758308,6620.0,8374.0
101115,SR 95,139.78,Burns Rd,142.9,Poston Rd / Ehrenberg Rd - Parker,6,56,18.737820416729125,6671.0,8439.0
101116,SR 95,142.9,Poston Rd / Ehrenberg Rd - Parker,143.93,SR 95S (1) - Parker,6,50,17.65036537380551,12453.0,15753.0
101118,SR 95,143.93,SR 95S (1) - Parker,144.48,Bronco Ave,7,50,13.298639736191262,19408.0,24551.0
101120,SR 95,144.48,Bronco Ave,145.58,Bluewater Dr,10,57,19.794497282608695,11776.0,14897.0
101122,SR 95,145.58,Bluewater Dr,148.34,Beacon Rd / Old Hwy 95 (South Leg),7,51,17.998785916632944,9884.0,12503.0
101124,SR 95,148.34,Beacon Rd / Old Hwy 95 (South Leg),151.52,Golf Course Dr,7,52,17.045105860693464,6518.0,8245.0
101126,SR 95,151.52,Golf Course Dr,153.54,Resort Rd,7,50,16.807661612130886,6265.0,7925.0
101127,SR 95,153.54,Resort Rd,154.73,Old Hwy 95 (North Leg),8,56,24.31466030989273,5034.0,6368.0
101128,SR 95,154.73,Old Hwy 95 (North Leg),158.78,SR 95S (2) / Parker Dam Access Rd,7,64,15.058965830057454,6614.0,8367.0
101129,SR 95,158.78,SR 95S (2) / Parker Dam Access Rd,167.68,SB 95 (3) / Cat Tail Cove Access Rd,7,58,18.401735068401734,5994.0,8770.0
101130,SR 95,167.68,SR 95S (3) / Cat Tail Cove Access Rd,171.38,MP 171.375,9,60,23.07211338057524,4798.0,7020.0
101131,SR 95,171.38,MP 171.375,175.71,Sara Pkwy,8,63,14.17603509734028,7294.0,10672.0
101132,SR 95,175.71,Sara Pkwy,177.03,McCulloch Blvd,9,53,7.7462491846053485,6132.0,8369.0
101133,SR 95,177.03,McCulloch Blvd,177.95,Oro Grande Blvd,8,54,11.500426257459505,11730.0,16010.0
101135,SR 95,177.95,Oro Grande Blvd,178.99,Acoma Blvd,8,52,8.817782120175867,12282.0,16763.0
101137,SR 95,178.99,Acoma Blvd,180.76,Varden Dr,10,52,11.383551114527286,13010.0,17757.0
101139,SR 95,180.76,Varden Dr,182.26,Swanson Ave,8,53,8.098650224962507,18003.0,24572.0
101141,SR 95,182.26,Swanson Ave,182.48,Mesquite Ave,8,50,6.9598527436445945,20101.0,27435.0
101143,SR 95,182.48,Mesquite Ave,183.09,Palo Verde Blvd (South),8,50,11.08043788672061,21010.0,28676.0
101145,SR 95,183.09,Palo Verde Blvd (South),183.84,Industrial Blvd,9,50,6.682841697526923,23493.0,32065.0
101147,SR 95,183.84,Industrial Blvd,184.49,Kiowa Ave,9,50,15.085274002250888,23102.0,31531.0
101149,SR 95,184.49,Kiowa Ave,185.46,Palo Verde Blvd (North),9,51,8.618331053351573,21930.0,29931.0
101151,SR 95,185.46,Palo Verde Blvd (North),187.64,Chenoweth Dr,10,55,11.446918817014257,16974.0,23167.0
101153,SR 95,187.64,Chenoweth Dr,189.87,London Bridge Rd,9,54,8.350409836065573,17568.0,23978.0
101154,SR 95,189.87,London Bridge Rd,197,Lake Havasu Heights Rd,7,58,12.210023866348449,10475.0,15326.0
101155,SR 95,197,Lake Havasu Heights Rd,202.01,I-40 (Exit 9),7,55,10.273903882813284,9967.0,14583.0
101156,SR 95,226.08,California State Line - East of Needles,226.82,Plantation Dr,8,52,19.722315155570424,11956.0,16318.0
101157,SR 95,226.82,Plantation Dr,227.33,Mohave Valley Rd (Ex SR-95 South),8,50,14.759880618612645,11057.0,15091.0
101158,SR 95,227.33,Mohave Valley Rd (Ex SR-95 South),229.3,Laguna Rd,7,51,10.807686750469585,13842.0,18892.0
101160,SR 95,229.3,Laguna Rd,230.3,Willow Dr,7,50,17.14358549486967,15691.0,21416.0
101162,SR 95,230.3,Willow Dr,231.3,King St,7,50,15.05939689308559,16415.0,24017.0
101164,SR 95,231.3,King St,234.37,Boundary Cone Rd,8,51,8.050979173142679,19302.0,28241.0
101166,SR 95,234.37,Boundary Cone Rd,236.96,Hammer Ln,8,51,8.831717385043678,20834.0,28435.0
101168,SR 95,236.96,Hammer Ln,238.9,Valencia Rd,8,50,8.439017621756625,36035.0,49183.0
101170,SR 95,238.9,Valencia Rd,240.7,Bullhead Pkwy,8,50,11.394053012550122,38406.0,52419.0
101172,SR 95,240.7,Bullhead Pkwy,241.45,Rainbow Dr,8,51,8.415244527528191,33166.0,45267.0
101173,SR 95,241.45,Rainbow Dr,242.8,Mohave Rd,8,51,8.296443962358184,34111.0,46557.0
101174,SR 95,242.8,Mohave Rd,243.43,Riverview Dr,7,51,10.080481007108634,31933.0,43584.0
101176,SR 95,243.43,Riverview Dr,243.92,Marina Blvd,8,51,8.391465514725198,34261.0,46761.0
101178,SR 95,243.92,Marina Blvd,244.44,Hancock Rd,8,51,3.5026931678583804,31747.0,43330.0
101180,SR 95,244.44,Hancock Rd,244.89,Ramar Rd,8,52,7.897470365391665,32732.0,44674.0
101182,SR 95,244.89,Ramar Rd,246.1,Silver Creek Rd / Georgie Ln,8,55,5.791040993473992,31566.0,43083.0
101184,SR 95,246.1,Silver Creek Rd / Georgie Ln,246.9,Pass Canyon Rd,7,52,3.391816207566579,34996.0,47765.0
101186,SR 95,246.9,Pass Canyon Rd,247.67,1st St,7,53,9.044943820224718,32040.0,43730.0
101188,SR 95,247.67,1st St,248.48,7th St,8,53,5.080085240943149,29094.0,39709.0
101190,SR 95,248.48,7th St,249.75,SR 68 / Locust Blvd,9,50,4.498850658590871,27407.0,37407.0
101192,SR 95,249.75,SR 68 / Locust Blvd,250,Nevada State Line / Colorado River,8,52,5.28189479802383,27528.0,37572.0
101195,SR 96,0,Dick Peak Rd,4.02,SR 97,8,66,5.110410094637223,1585.0,2916.0
101196,SR 96,4.02,SR 97,22.09,Date Creek / Thompson Valley Rd,10,60,22.707423580786028,458.0,843.0
101197,SR 97,155.27,US 93,166.97,SR 96,9,59,48.708133971291865,1045.0,1923.0
101198,SR 98,294.67,US 89 - Page,297.25,BIA Rte 20 / Coppermine Rd,9,56,14.345696291112667,2858.0,6104.0
101199,SR 98,297.25,BIA Rte 20 / Coppermine Rd,300.85,Navajo Generating Station Rd,9,66,9.821714529732038,9367.0,12426.0
101200,SR 98,300.85,Navajo Generating Station Rd,349.25,Navajo Mountain Rd,9,53,13.249420337860219,3019.0,4005.0
101201,SR 98,349.25,Navajo Mountain Rd,361.56,US 160,10,53,13.488880787458987,2743.0,4022.0
101202,SR 99,27.5,15 Miles south of Winlsow,36.34,Territorial Rd,11,56,39.62264150943396,53.0,78.0
101203,SR 99,36.34,Territorial Rd,42.67,SR 87 - Winslow,11,50,2.966841186736475,573.0,841.0
101204,SR 99,52.56,I-40 (Exit 245),72.22,BIA Rte 15 - Sunrise,12,59,8.650065530799477,763.0,1181.0
101205,SR 101,1.21,"Exit 1A, 1B I-10 / McDowell Rd",2.94,Exit 3 Thomas Rd,7,54,7.044950933839823,126360.0,167494.0
101206,SR 101,2.94,Exit 3 Thomas Rd,3.94,Exit 4 Indian School Rd,8,52,5.403172196991818,160961.0,213359.0
101207,SR 101,3.94,Exit 4 Indian School Rd,5,Exit 5 Camelback Rd,6,53,6.191886776927507,145836.0,193310.0
101208,SR 101,5,Exit 5 Camelback Rd,6,Exit 6 Bethany Home Rd,8,54,6.570977631241892,121017.0,160412.0
101209,SR 101,6,Exit 6 Bethany Home Rd,7,Exit 7 Glendale Ave,7,62,7.174594877156299,130084.0,172430.0
101210,SR 101,7,Exit 7 Glendale Ave,8.09,Exit 8 Northern Ave,7,64,6.49796680953951,145584.0,192976.0
101211,SR 101,8.09,Exit 8 Northern Ave,9.18,Exit 9 Olive Ave,8,51,6.916323239562802,117201.0,155353.0
101212,SR 101,9.18,Exit9 Olive Ave,10.3,Exit 10 Peoria Ave,9,52,6.102717074119707,154210.0,204410.0
101213,SR 101,10.3,Exit 10 Peoria Ave,11.22,Exit 11 US 60 (Grand Ave),8,55,6.04476139470643,141908.0,188103.0
101215,SR 101,11.22,Exit 11 US 60 (Grand Ave),12.68,Exit 12 Thunderbird Rd,9,55,6.980085405275971,100228.0,132856.0
101216,SR 101,12.68,Exit 12 Thunderbird Rd,14.75,Exit 14 Bell Rd,7,56,7.367893329580637,113696.0,150707.0
101217,SR 101,14.75,Exit 14 Bell Rd,15.8,Exit 15 Union Hills Dr,7,59,6.265414337389016,97312.0,128990.0
101218,SR 101,15.8,Exit 15 Union Hills Rd,17.24,Exit 17 75th Ave,9,55,9.212853598604005,84241.0,111664.0
101219,SR 101,17.24,Exit 17 75th Ave,18.24,Exit 18 67th Ave,7,63,6.805984399904521,129871.0,172148.0
101220,SR 101,18.24,Exit 18 67th Ave,19.19,Exit 19 59th Ave,7,57,6.396506411107277,150676.0,199726.0
101221,SR 101,19.19,Exit 19 59th Ave,20.19,Exit 20 51st Ave,6,56,5.813053672283757,173162.0,229531.0
101222,SR 101,20.19,Exit 20 51st Ave,22.2,Exit 22 35th Ave,7,57,4.6362394946321315,180146.0,238789.0
101223,SR 101,22.2,Exit 22 35th Ave,23.41,Exit 23 I-17,9,61,6.982127615549751,77326.0,102498.0
101224,SR 101,23.41,Exit 23 I-17,24.2,Exit 24 19th Ave,9,57,9.996713471367535,88239.0,116963.0
101225,SR 101,24.2,Exit 24 19th Ave,25.18,Exit 25 7th Ave,11,61,4.698901378501913,110047.0,145871.0
101226,SR 101,25.18,Exit 25 7th Ave,26.16,Exit 26 7th St,9,57,7.9914955039304045,153801.0,203868.0
101227,SR 101,26.16,Exit 26 7th St,28.21,Exit 28 Cave Creek Rd,12,51,8.34212431482056,145035.0,192248.25928725256
101229,SR 101,28.21,Exit 28 Cave Creek Rd,29.21,Exit 29 32nd St,10,56,8.877294175491123,136269.0,180629.0
101230,SR 101,29.21,Exit 29 32nd St,30.1,Exit 30 SR 51,9,62,7.253483024482618,118288.0,156794.0
101231,SR 101,30.1,Exit 30 SR 51,31.3,Exit 31 Tatum Blvd,8,54,4.355554603716811,186773.0,247573.0
101232,SR 101,31.3,Exit 31 Tatam Blvd,32.39,Exit 32 56th St,8,56,7.526096033402922,143700.0,190479.0
101233,SR 101L,32.39,56th St,34.51,Scottsdale Rd,6,56,6.7600738292919615,157661.0,208984.0
101234,SR 101,34.51,Exit 34 Scottsdale Rd,35.55,Exit 35 Hayden Rd,8,68,8.204487137311665,121592.0,161174.0
101235,SR 101,35.55,Exit 35 Hayden Rd,36.59,Exit 36 Princess Dr - Pima Rd,8,55,7.484008693701708,129289.0,171376.0
101236,SR 101,36.59,Exit 36 Princess Dr - Pima Rd,37.8,Exit 37 Frank Lloyd Wright Blvd,9,51,6.330594545247062,140208.0,185850.0
101237,SR 101,37.8,Exit 37 Frank Lloyd Wright Blvd,38.59,Exit 39 Raintree Dr,6,51,7.037149355572403,131900.0,174837.0
101238,SR 101,38.59,Exit 39 Raintree Dr,40.08,Exit 40 Cactus Rd,7,52,5.052576012518323,212169.0,281236.0
101239,SR 101,40.08,Exit 40 Cactus Rd,41.06,Exit 41 Shea Blvd,9,51,7.092571124957736,165624.0,219540.0
101240,SR 101,41.06,Exit 41 Shea Blvd,42.35,Exit 42 Pima Rd - 90th St,9,50,6.86237290943352,144877.0,192039.0
101241,SR 101,42.35,Exit 42 Pima Rd - 90th St,43.38,Exit 43 Via de Ventura,5,51,6.893632508386608,126392.0,167536.0
101242,SR 101,43.38,Exit 43 Via De Ventura,44.46,Exit 44 Indian Bend Rd,9,52,6.831720816257553,142014.0,188244.0
101243,SR 101,44.46,Exit 44 Indian Bend Rd,45.51,Exit 45 McDonald Dr,8,53,7.128059587105427,167016.0,221385.0
101244,SR 101,45.51,Exit 45 McDonald Dr,46.51,Exit 46 Chaparral Rd,8,55,7.993571561355009,166759.0,221044.0
101245,SR 101,46.51,Exit 46 Chaparral Rd,47.51,Exit 47 Indian School Rd,8,54,9.221956524676097,148038.0,196229.0
101246,SR 101,47.51,Exit 47 Indian School Rd,48.53,Exit 48 Thomas Rd,8,50,8.430730770717627,155206.0,205730.0
101247,SR 101,48.53,Exit 48 Thomas Rd,49.51,Exit 49 McDowell Rd,8,58,7.9051289653127785,168650.0,223551.0
101248,SR 101,49.51,Exit 49 McDowell Rd,50.54,Exit 50 McKellips Rd,8,60,9.900125628140703,159200.0,211024.0
101249,SR 101,50.54,Exit 50 McKellips Rd,51.24,Exit 51 SR 202 (Exit 10),8,60,6.60681118156358,171747.0,227656.0
101250,SR 101,51.24,Exit 51 SR 202 (Exit 10),52.06,Rio Salado Pkwy / 8th St,9,64,6.853863610997434,107516.0,142516.0
101251,SR 101,52.06,Rio Salado Pkwy / 8th St,53.07,Apache Blvd / Main St,8,56,6.275547973864624,124276.0,164732.0
101252,SR 101,53.07,Apache Blvd / Main St,53.5,Exit 53 Broadway Rd,8,57,11.543605140331765,225822.0,299334.0
101253,SR 101,53.5,Exit 53 Broadway Rd,54.62,Exit 54 Southern Ave / Baseline Rd,9,57,21.659952090592334,146944.0,194779.0
101254,SR 101,54.62,Exit 54 Southern Ave / Baseline Rd,56.59,Exit 56 Guadalupe Rd / Baseline Rd,5,53,6.140247059693764,135190.0,179198.0
101255,SR 101,56.58,Exit 56 Guadalupe Rd / Baseline Rd,57.57,Exit 57 Elliot Rd,9,59,7.8886550998585765,173946.0,230571.0
101256,SR 101,57.57,Exit 57 Elliot Rd,58.6,Exit 58 Warner Rd,8,51,7.520578336702716,172633.0,228830.0
101257,SR 101,58.6,Exit 58 Warner Rd,59.61,Exit 59 Ray Rd,9,56,7.4406556489423235,162526.0,215433.0
101258,SR 101,59.61,Exit 59 Ray Rd,60.6,Exit 60 Chandler Blvd,9,54,6.678972772740312,160354.0,212554.0
101259,SR 101,60.6,Exit 60 Chandler Blvd,61.1,Exit 61A Frye Rd,7,51,8.348203832147732,123847.0,164163.0
101260,SR 101,61.1,Exit 61A Frye Rd,61.95,Exit 61B SR 202,7,60,6.399855597115954,99721.0,132183.0
101317,SR 143,0,Broadway Rd,0.77,Exit 2 University Dr,8,53,5.9481541686272825,93508.0,123948.0
101318,SR 143,0.77,Exit 2 University Dr,1.71,Exit 3B Sky Harbor Blvd,9,57,6.101983054066029,110587.0,146587.13918711658
101319,SR 143,1.71,Exit 3B Sky Harbor Blvd,2.57,Exit 4 Washington St,5,57,6.503929665645397,60056.0,79606.0
101320,SR 143,2.57,Exit 4 Washington St,3.26,Exit 5 SR 202 (Exit 3),10,55,14.497607655502392,25080.0,33244.0
101321,SR 143,3.26,Exit 5 SR 202 (Exit 3),3.81,McDowell Rd,9,54,6.340599756556379,27111.0,35936.0
101327,SR 169,0,SR 69 - Dewey,2.38,Crystal Rock Rd,6,51,8.428767750801649,10915.0,15151.0
101328,SR 169,2.38,Crystal Rock Rd,4.91,Orme Rd,6,57,8.929702343255224,9474.0,11989.0
101329,SR 169,4.91,Orme Rd,15.16,I-17 (Exit 278),10,54,12.17183770883055,6285.0,7953.0
101330,SR 177,136.31,SR 77 - Winkleman,137.72,Velasco Ave,9,68,15.511363636363637,3520.0,6516.0
101331,SR 177,137.72,Velasco Ave,139.59,Copper Basin Railroad yard access Rd,8,50,16.587677725118482,2321.0,6036.0
101332,SR 177,139.59,Copper Basin Railroad yard access Rd,146.19,Tilbury Dr,7,53,21.865097329108192,2209.0,5745.0
101333,SR 177,146.19,Tilbury Dr,152.18,Florence - Kelvin Hwy,7,52,15.231481481481483,2160.0,5617.0
101334,SR 177,152.18,Florence - Kelvin Highway,167.11,Ray St,9,58,37.5,1592.0,4140.0
101335,SR 177,167.11,Ray St,167.72,Heiner Dr,8,51,23.826714801444044,2770.0,7204.0
101336,SR 179,298.87,I-17 (Exit 298),303.02,Beaver Flat Rd,8,56,5.539435505143762,7582.0,11570.0
101337,SR 179,303.02,Beaver Flat Rd,305.66,Rojo Dr,8,56,4.38715513342379,11055.0,16870.0
101338,SR 179,305.66,Rojo Dr,306.23,Verde Valley School Rd / Jack Canyon Rd,9,55,5.792256258746695,12862.0,21234.0
101339,SR 179,306.23,Verde Valley School Rd / Jack Canyon Rd,306.55,Cortes Dr,9,52,9.571643825787472,13937.0,23009.0
101340,SR 179,306.55,Cortes Dr,306.95,Bell Rock Blvd,9,55,9.66745144202472,13592.0,22439.0
101341,SR 179,306.95,Bell Rock Blvd,310.09,Indian Cliffs Rd,8,52,10.96357567842113,13782.0,16092.0
101342,SR 179,310.09,Indian Cliffs Rd,310.55,Chapel Rd,10,50,4.898561416451494,13555.0,25478.0
101343,SR 179,310.55,Chapel Rd,312.1,Morgan Rd,9,52,5.087918700274119,14957.0,28114.0
101344,SR 179,312.1,Morgain,313.09,Schnebly Hill Rd,9,55,7.432098765432099,16200.0,30450.0
101345,SR 179,313.09,Schnebly Hill Rd,313.44,SR 89A - Sedona,9,57,36.26322339763534,19284.0,36247.0
101347,SR 181,38.25,US 191 - Sunizona,40.25,Dos Cabezas Rd,8,56,20.321931589537222,994.0,1619.0
101348,SR 181,40.25,Dos Cabezas Rd,44.32,Feather Pine Rd,9,59,27.750410509031198,609.0,992.0
101349,SR 181,44.32,Feather Pine Rd,61.03,SR 186,11,53,23.282442748091604,262.0,427.0
101350,SR 181,61.03,SR 186,65.02,Chiricahua National Monument entrance,13,57,17.412935323383085,201.0,603.0
101351,SR 186,326.19,Grant Rd / Virginia Ave,327.49,SB 10 (4) / Haskell Ave,11,50,8.924050632911392,4740.0,14220.0
101353,SR 186,328.2,SB 10 (4) / Haskell Ave,334.23,Kansas Settlement Rd,7,58,11.332227750138198,1809.0,2946.0
101354,SR 186,334.23,Kansas Settlement Rd,340,Rocky Rd,10,56,33.78378378378378,296.0,482.0
101355,SR 186,340,Rocky Rd,359.42,SR 181,12,56,37.055837563451774,197.0,321.0
101356,SR 187,186.77,SR 387 (East of I-10),192.19,SR 87,7,52,22.998611753817677,4322.0,11240.0
101357,SR 188,214.92,US 60 - Claypool,216.82,Bixby Rd,9,52,9.33899332929048,3298.0,9696.0
101359,SR 188,216.82,Bixby Rd,220.18,Gerald Wash Rd,9,52,22.452580502867225,2267.0,4196.0
101360,SR 188,220.18,Gerald Wash Rd,222.66,Hicks Wash Rd / Horseshoe Bend Wash Rd,9,61,35.071806500377924,1323.0,2449.0
101361,SR 188,222.66,Hicks Wash Rd / Horseshoe Bend Wash Rd,229.59,SR 288,9,61,29.84014209591474,1126.0,2084.0
101362,SR 188,229.59,SR 288,235.51,School House Point Rd,9,53,25.46916890080429,1119.0,2071.0
101363,SR 188,235.51,School House Point Rd,244.15,SR 88 (Roosevelt Dam),10,52,32.711306256860595,911.0,1686.0
101364,SR 188,244.15,SR 88 - Roosevelt Dam,260.3,Riverside Acres access Rd (retired) / Dryer Rd,10,65,22.38372093023256,1032.0,1910.0
101365,SR 188,260.3,Riverside Acres access Rd / Dryer Rd,276.69,SR 87,8,58,23.028057173107463,1889.0,3497.0
101366,SR 189,0,International Border and POE - Nogales,1.1,Target Range / Arbo National Pit Rd,10,54,19.82818208748889,10127.0,11814.0
101368,SR 189,1.1,Target Range / Arbo National Pit Rd,1.88,Industrial Park Dr (South),10,54,25.0,9472.0,11050.0
101370,SR 189,1.88,Industrial Park Dr (South),2.64,Frank Reed Rd,9,55,18.788041532402435,11172.0,13033.0
101372,SR 189,2.64,Frank Reed Rd,2.95,I-19 (Exit 4) / Mariposa Rd,8,56,23.780561242924243,16606.0,19372.0
101374,SR 189,2.95,I-19 (Exit 4) / Mariposa Rd,3.75,SB 19 - Nogales,11,52,2.985382986415991,19361.0,22586.0
101376,SR 195,5.98,Avenue E,9.09,Avenue B,8,82,13.196480938416421,9889.0,15141.0
102288,SR 195,9.09,Avenue B,23.95,County 14th St,12,79,12.182061579651942,5229.0,8006.0
101377,SR 195,23.95,County 12th St / 40th St,26.94,SR 8B (1) / 32nd St,8,50,15.33159268929504,9575.0,10226.0
101379,SR 195,26.94,SR 8B (1) / 32nd St,27.61,MP 24.45 (north of I-8 (Exit 7)),7,52,15.180905213922136,14538.0,15526.0
101381,SR 202,0,Exit 1A I-10 / SR 51,0.74,Exit 1B 24th St,7,52,13.865300377943294,126474.0,167645.0
101382,SR 202,0.74,Exit 1B 24th St,1.75,Exit 1C 32nd St,6,59,7.049784284260022,206290.0,273444.0
101383,SR 202,1.75,Exit 1C 32nd St,2.7,Exit 2 40th St / 44th St,7,59,6.526744174938143,209354.0,277505.0
101384,SR 202,2.7,Exit 2 40th St / 44th St,3.5,Exit 3 SR 143 / McDowell Rd,8,57,15.601288018873941,125464.0,166306.0
101385,SR 202,3.5,Exit 3 SR 143 / McDowell Rd,4.5,Exit 4 52nd St / Van Buren St,8,60,7.5394220428230225,143194.0,189808.0
101386,SR 202,4.5,Exit 4 52nd St / Van Buren St,5.7,Exit 6 Priest Dr / Center Pkwy,10,65,8.715637236224493,123353.0,163508.0
101387,SR 202,5.7,Exit 6 Priest Dr / Center Pkwy,6.4,Exit 7 Rural Rd / Scottsdale Rd,9,67,14.403135663951486,189306.0,250931.0
101388,SR 202,6.4,Exit 6 Priest Dr / Center Pkwy,7.8,Exit 7 Rural Rd / Scottsdale Rd,6,56,6.556489619156795,188424.0,249762.0
101389,SR 202,7.8,Exit 7 Rural Rd / Scottsdale Rd,8.8,Exit 8 McClintock Dr / Hayden Rd,5,55,5.971580750893922,214784.0,284703.0
101390,SR 202,8.8,Exit 8 McClintock Dr / Hayden Rd,9.8,Exit 10 SL 101 (Exit 51),5,51,6.384826404264985,173881.0,230485.0
